date,tmax,tmin,precip,cloud,wind,hum,gust
2026-02-27,34.2,16.3,0.0,3,8.4,81,16.3
2026-02-28,37.3,19.9,0.0,52,2.8,96,7.8
2026-03-01,37.8,24.1,0.047,52,9.7,77,19.9
2026-03-02,28.3,13.9,0.0,43,7.1,62,14.3
2026-03-03,33.7,20.5,0.35,92,5.3,86,12.1
2026-03-04,45.3,33.1,0.114,86,5.5,91,11.2
2026-03-05,41.4,36.2,0.61,100,10.0,98,20.6
2026-03-06,42.3,36.0,0.543,100,9.9,87,22.6
2026-03-07,49.4,35.7,0.0,100,7.2,91,17.4
2026-03-08,68.4,48.7,0.008,89,9.1,80,19.5
2026-03-09,68.9,40.3,0.0,1,7.6,64,18.6
2026-03-10,75.9,44.2,0.0,3,7.3,66,18.1
2026-03-11,73.2,52.9,0.083,56,9.5,72,22.6
2026-03-12,63.3,34.9,0.555,85,14.4,85,34.7
2026-03-13,41.5,29.2,0.106,51,12.2,58,29.1
2026-03-14,50.0,35.7,0.004,23,17.4,54,41.2
2026-03-15,44.5,34.1,0.0,95,9.8,63,23.9
2026-03-16,62.8,45.5,0.689,100,16.4,93,37.4
2026-03-17,56.2,31.3,0.094,61,21.4,53,51.9
2026-03-18,36.0,24.7,0.0,26,7.9,51,18.3
2026-03-19,40.7,28.8,0.0,65,5.6,67,16.8
2026-03-20,54.1,33.4,0.138,69,12.2,73,25.3
2026-03-21,56.8,42.8,0.008,61,9.9,74,24.4
2026-03-22,61.3,40.7,0.35,94,11.9,79,28.9
2026-03-23,50.0,34.7,0.539,87,10.7,82,24.4
2026-03-24,46.8,31.4,0.0,21,9.1,55,22.8
2026-03-25,51.5,33.4,0.0,90,10.7,62,23.5
2026-03-26,71.7,43.3,0.008,84,13.1,62,28.6
2026-03-27,63.2,39.1,0.165,85,12.5,67,32.9
2026-03-28,42.4,28.5,0.0,31,11.3,47,28.0
2026-03-29,53.9,29.2,0.0,43,9.1,54,24.4
2026-03-30,69.1,43.6,0.0,54,12.1,60,28.9
2026-03-31,78.9,59.5,0.039,84,12.7,58,31.8
2026-04-01,77.5,54.2,0.031,84,11.5,60,26.4
2026-04-02,53.7,42.3,0.201,100,13.7,81,29.1
2026-04-03,69.4,41.4,0.004,97,13.4,78,31.5
2026-04-04,70.1,44.7,0.0,63,12.4,70,30.6
2026-04-05,59.8,43.3,0.343,99,9.5,83,22.8
2026-04-06,54.5,38.8,0.0,35,13.1,50,32.0
2026-04-07,52.3,33.8,0.0,33,14.3,55,34.7
2026-04-08,48.7,29.1,0.0,0,8.8,52,22.6
2026-04-09,49.9,32.4,0.0,22,8.6,70,23.3
2026-04-10,63.4,37.7,0.0,36,9.0,72,23.7
2026-04-11,62.8,49.6,0.012,20,10.6,48,27.1
2026-04-12,55.8,41.3,0.0,48,10.2,47,26.4
2026-04-13,78.7,47.0,0.008,74,15.7,61,37.4
2026-04-14,87.1,60.7,0.0,53,14.2,53,33.1
2026-04-15,89.6,65.5,0.012,84,10.3,53,29.3
2026-04-16,89.9,72.1,0.0,85,9.5,49,25.3
2026-04-17,79.0,63.1,0.13,43,8.9,59,24.2
2026-04-18,68.2,51.2,0.0,51,9.0,75,24.4
2026-04-19,52.7,43.7,0.579,79,12.4,78,32.7
2026-04-20,50.4,37.1,0.02,23,10.7,60,27.1
2026-04-21,52.7,32.0,0.0,32,8.9,48,20.6
2026-04-22,54.1,43.3,0.185,85,10.2,75,24.6
2026-04-23,72.2,44.3,0.055,44,10.3,58,25.7
2026-04-24,69.6,50.0,0.0,69,7.6,42,21.7
2026-04-25,50.2,42.4,0.941,100,8.9,73,22.4
2026-04-26,55.8,41.5,0.217,64,9.7,78,25.3
2026-04-27,66.9,42.4,0.0,1,6.4,65,16.1
2026-04-28,64.4,45.1,0.0,71,5.7,56,15.0
2026-04-29,62.9,49.3,0.102,99,9.1,64,25.1
2026-04-30,59.8,47.8,0.323,84,7.1,79,17.0
2026-05-01,64.9,44.1,0.0,30,9.7,58,22.8
2026-05-02,59.3,48.2,0.098,88,8.3,62,18.6
2026-05-03,57.7,43.5,0.0,61,14.5,45,36.0
2026-05-04,75.5,46.8,0.0,13,13.6,40,32.4
2026-05-05,84.4,58.9,0.0,37,14.0,43,34.9
2026-05-06,72.7,58.5,0.217,85,14.0,68,32.2
2026-05-07,66.4,50.8,0.094,45,11.4,54,28.6
2026-05-08,64.7,46.5,0.012,44,13.3,46,33.6
2026-05-09,65.3,51.3,0.496,81,9.1,76,28.2
2026-05-10,74.8,50.1,0.051,80,9.6,77,26.8
2026-05-11,62.7,52.3,0.0,84,10.6,38,27.7
2026-05-12,68.2,45.3,0.004,19,11.3,41,26.4
2026-05-13,76.5,52.8,0.0,92,13.8,52,33.1
2026-05-14,66.3,55.2,0.118,72,11.0,66,26.6
2026-05-15,66.8,49.4,0.0,53,9.6,55,25.5
2026-05-16,82.9,52.8,0.0,9,11.0,46,26.8
2026-05-17,90.5,67.6,0.0,43,9.2,43,24.8
2026-05-18,90.2,70.3,0.0,42,10.6,51,28.6
2026-05-19,96.5,74.3,0.028,19,13.2,47,32.9
2026-05-20,92.7,71.3,0.193,52,11.5,55,31.1
2026-05-21,69.9,57.3,0.417,98,8.2,66,21.7
2026-05-22,69.1,55.1,0.0,97,9.0,48,24.4
2026-05-23,57.4,50.5,0.602,100,8.9,68,19.9
2026-05-24,59.3,50.5,1.106,100,10.2,91,24.6
2026-05-25,73.6,56.9,0.189,95,6.8,88,17.7
2026-05-26,78.8,58.5,0.0,68,6.3,66,16.6
2026-05-27,81.6,65.8,0.0,87,8.5,71,23.3
2026-05-28,76.5,64.5,0.0,41,15.3,44,36.2
2026-05-29,80.2,57.8,0.004,51,10.5,40,25.9
2026-05-30,69.1,53.1,0.0,48,17.2,47,41.8
2026-05-31,78.0,49.6,0.0,48,11.9,46,28.0
2026-06-01,71.2,57.2,0.0,45,9.9,52,26.4
2026-06-02,77.4,52.1,0.0,35,9.6,47,24.2
2026-06-03,84.7,60.3,0.0,18,9.7,34,23.0
2026-06-04,89.1,62.5,0.0,27,9.4,37,24.2
2026-06-05,92.6,66.0,0.0,65,9.1,42,23.5
2026-06-06,91.9,69.8,0.307,81,12.5,51,39.8
2026-06-07,84.6,68.4,0.024,19,11.5,57,32.9
2026-06-08,76.1,64.0,0.0,45,12.0,48,28.0
2026-06-09,81.9,58.8,0.0,5,9.4,45,25.1
2026-06-10,84.0,69.4,0.11,85,8.9,62,24.8
2026-06-11,94.2,72.7,0.138,77,14.1,67,33.8
2026-06-12,93.9,74.8,0.201,57,10.0,68,29.1
2026-06-13,88.7,70.5,0.0,32,8.2,49,21.3
2026-06-14,91.1,70.8,0.043,85,12.6,51,30.2
2026-06-15,75.3,63.7,0.752,32,11.6,63,28.4
2026-06-16,78.7,57.3,0.0,21,10.8,53,26.4
2026-06-17,78.2,62.1,0.039,57,10.2,66,26.6
2026-06-18,89.2,67.9,0.043,71,19.3,65,49.2
2026-06-19,84.2,70.8,0.0,59,11.5,38,28.4
2026-06-20,84.3,67.1,0.0,6,12.6,38,32.0
2026-06-21,83.3,65.8,0.0,27,6.9,42,19.2
2026-06-22,76.7,69.0,0.331,93,9.5,69,24.6
2026-06-23,71.2,67.8,0.63,96,7.1,91,18.6
2026-06-24,81.5,63.5,0.0,18,9.3,57,19.9
2026-06-25,84.0,63.6,0.0,35,11.0,58,27.3
2026-06-26,81.7,66.6,0.232,95,7.7,75,19.0
2026-06-27,77.5,69.9,0.555,81,4.4,81,15.2
2026-06-28,80.8,67.6,0.075,51,5.1,78,14.1
2026-06-29,87.8,67.2,0.0,33,8.9,64,21.9
2026-06-30,92.0,71.5,0.039,68,9.7,54,24.4
2026-07-01,95.6,74.8,0.15,57,8.0,63,22.6
2026-07-02,102.4,80.1,0.051,12,8.3,57,21.0
2026-07-03,101.3,83.0,0.091,24,11.5,50,27.5
2026-07-04,94.6,77.3,0.067,39,11.4,59,27.3
2026-07-05,83.3,71.5,1.547,97,7.2,87,17.7
2026-07-06,71.5,66.8,2.134,100,11.8,96,26.2
2026-07-07,72.1,64.0,0.079,100,8.9,85,23.0
2026-07-08,85.1,64.3,0.0,15,6.6,73,16.3
2026-07-09,84.7,69.3,0.256,59,9.0,86,21.9
2026-07-10,84.7,72.8,0.02,73,6.7,80,17.4
2026-07-11,80.5,70.9,0.815,80,8.2,80,20.8
2026-07-12,84.0,67.4,0.02,14,6.5,63,15.2
2026-07-13,84.4,67.2,0.012,21,8.5,61,21.9
2026-07-14,91.4,69.8,0.0,26,11.7,59,26.6
2026-07-15,95.6,76.7,0.039,39,12.0,60,29.1
2026-07-16,90.1,73.1,0.012,53,12.3,57,28.2
2026-07-17,85.9,69.8,0.0,42,6.0,49,17.0
2026-07-18,79.2,70.7,1.224,91,10.3,83,23.3
2026-07-19,80.2,70.7,0.059,23,11.6,62,24.8
2026-07-20,84.6,62.2,0.0,13,8.4,48,21.5
2026-07-21,82.2,70.3,0.61,97,14.4,82,33.3
2026-07-22,85.4,71.6,0.008,39,9.8,68,25.3
2026-07-23,81.8,63.4,0.0,10,7.8,48,21.0
2026-07-24,83.6,64.0,0.0,33,8.1,54,23.0
2026-07-25,82.7,64.4,0.0,13,7.1,54,19.5
2026-07-26,84.6,63.7,0.0,30,6.5,56,17.0
2026-07-27,85.6,69.4,0.11,23,9.5,65,25.1
2026-07-28,81.0,69.5,0.854,84,10.2,86,25.9
2026-07-29,82.0,69.3,2.315,64,9.2,84,23.5
2026-07-30,76.7,67.0,0.283,60,8.8,83,22.6
2026-07-31,83.5,66.7,0.031,21,4.7,81,14.8
2026-08-01,84.7,69.7,0.039,66,9.2,74,22.4
2026-08-02,82.0,72.6,0.441,89,12.7,80,30.4
2026-08-03,82.9,72.2,1.563,69,13.7,84,28.4
2026-08-04,83.4,65.1,0.0,67,6.5,68,16.6
2026-08-05,82.6,68.2,0.079,80,6.4,78,17.0
2026-08-06,89.5,73.9,0.106,36,9.8,80,21.3
2026-08-07,91.9,75.9,0.209,37,7.1,78,18.6
2026-08-08,87.6,72.8,0.126,39,11.1,79,28.0
2026-08-09,90.4,74.1,0.0,17,7.3,64,18.8
2026-08-10,90.2,70.7,0.075,47,8.7,65,23.5
2026-08-11,87.2,72.2,0.26,76,6.6,76,19.2
2026-08-12,87.8,72.0,0.016,42,6.9,52,17.9
2026-08-13,84.7,67.9,0.461,60,9.4,72,20.4
2026-08-14,84.2,69.4,0.016,39,7.0,67,22.8
2026-08-15,82.9,65.2,0.0,18,5.8,66,15.9
2026-08-16,80.2,68.0,0.122,69,9.3,77,23.0
2026-08-17,81.0,68.5,0.276,92,7.6,85,17.4
2026-08-18,84.6,71.5,0.177,54,6.0,83,14.8
2026-08-19,85.8,68.1,0.0,28,7.1,68,19.0
2026-08-20,83.3,65.5,1.071,55,13.2,78,27.1
2026-08-21,77.7,63.7,0.004,82,9.5,77,22.4
2026-08-22,76.4,67.5,0.004,79,5.1,80,12.3
2026-08-23,79.9,67.7,0.465,47,8.3,78,21.7
2026-08-24,78.0,63.1,0.02,10,8.5,69,22.8
2026-08-25,77.3,62.9,0.008,19,7.2,69,19.0
2026-08-26,80.8,62.8,0.0,32,7.1,73,17.4
2026-08-27,79.2,68.8,0.189,79,10.8,82,30.2
2026-08-28,82.9,69.9,0.043,70,8.2,77,17.9
2026-08-29,77.9,61.8,0.0,5,8.2,56,18.6
2026-08-30,83.4,63.2,0.232,73,9.0,69,21.9
2026-08-31,79.1,68.5,0.043,89,5.8,79,16.1
2026-09-01,82.2,69.3,1.102,92,9.2,90,20.8
2026-09-02,70.8,67.4,0.126,100,6.4,87,16.6
